conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;
1895164022238183644,Thu Feb 27 17:32:19 +0000 2025,0,Fak program mbg mbg itu ️️ udh sampe batch 3 dibenerin lah proses rekrutmennya,1895165075121676581,,meowieppu,in,,0,0,0,https://x.com/undefined/status/1895165075121676581,1110558671396728837,;;;;;
1895159915930624288,Thu Feb 27 17:23:31 +0000 2025,0,@ayayieveryday MBG aja lanjut selama bulan puasa maka twit mam tiang libur ,1895162861540053373,,ayayieveryday,in,,0,1,0,https://x.com/undefined/status/1895162861540053373,1372581766137933824,;;;;;
1894730014979174880,Thu Feb 27 17:12:29 +0000 2025,0,@bakuldimsum_ Gw g salahin program nya tp yang ngelola sama buat kebijakan mbg kayk ga ikhlas,1895160086223569244,,bakuldimsum_,in,,0,0,0,https://x.com/undefined/status/1895160086223569244,770980268312113153,;;;;;
1895158337219764710,Thu Feb 27 17:05:32 +0000 2025,1,Saya cermati para pemilih 02 mulai pada kesel di reallife soal pertamina ini. Tapi masih muji seolah presidennya yang bongkar kasus ini &amp; masih tetep kekeh MBG lebih baik daripada pendidikan gratis maupun kesehatan yang terjamin.,1895158337219764710,,,in,,0,2,0,https://x.com/undefined/status/1895158337219764710,83886633,;;;;
1895131605674664030,Thu Feb 27 16:55:28 +0000 2025,1,@Homo_sapiens21 Dalam proseduralnya mmg sdh ada standarnya dimana kerjasama dgn UMKM lokal untuk pemberdayaan. Hal yang perlu untuk MBG ini pengawasan ketatnya,1895155805437190218,,Homo_sapiens21,in,,0,0,0,https://x.com/undefined/status/1895155805437190218,272846189,;;;;;
1895155587782238572,Thu Feb 27 16:54:37 +0000 2025,0,Penrad Siagian Soroti Masalah Serius Program MBG: Dari Keracunan hingga Ketidaktepatan Sasaran https://t.co/kmwz0lbaGL,1895155587782238572,,,in,,0,0,0,https://x.com/undefined/status/1895155587782238572,1369734116191608833,;;;;;
1894994788585197670,Thu Feb 27 16:54:16 +0000 2025,0,@kumparan Nahhh kalau bulan puasa gak apa apa dikasih mbg yg udah basi ke semua siswa se Indonesia. Biar puasa beneran dan ngerasain jadi orang misqueen chaakkzzzz,1895155502751064079,,kumparan,in,,0,0,0,https://x.com/undefined/status/1895155502751064079,1131475113486872576,;;;;;
1895133655439417547,Thu Feb 27 16:51:17 +0000 2025,0,@xoxowantja Gapapah yg penting lbh baik dr mbg,1895154749768683630,,xoxowantja,in,,0,0,0,https://x.com/undefined/status/1895154749768683630,989481146831405056,;;;;;
1895153412196704597,Thu Feb 27 16:45:58 +0000 2025,0,Apakah itu terlihat seperti di jalankan nya Janji kampanye walau pun banyak korban dari anak2 yg keracunan tidak baik nya mutu MBG Dan yg ternyata ada efesiensi yg kemudian adanya danantara.apakah ini modus yg TSM .,1895153412196704597,,,in,,0,0,0,https://x.com/undefined/status/1895153412196704597,1689642474531438594,;;;;;
1895137296267255998,Thu Feb 27 16:44:21 +0000 2025,0,@unmagnetism MBG minumnya Pertamax oplosan,1895153007073075659,,unmagnetism,in,,0,0,0,https://x.com/undefined/status/1895153007073075659,1738209914219298816,;;;;;
1894730014979174880,Thu Feb 27 16:41:25 +0000 2025,0,@bakuldimsum_ Tau ga kenapa basi? Karena MBG adalah Makanan Basi Guys,1895152268099625473,,bakuldimsum_,in,,0,0,0,https://x.com/undefined/status/1895152268099625473,3992996898,;;;;;
1895149832886780205,Thu Feb 27 16:40:54 +0000 2025,0,@fajrikyoya Betul sekali bisa jadi ide mbg yang baik dan benar ini,1895152139439350175,,fajrikyoya,in,,0,0,0,https://x.com/undefined/status/1895152139439350175,1777242082551480320,;;;;;
1895150678932422747,Thu Feb 27 16:35:06 +0000 2025,0,Ternyata MBG di kabupaten tempat tinggalku belum berjalan,1895150678932422747,,,in,,0,0,0,https://x.com/undefined/status/1895150678932422747,110617475,;;;;;
1894342513592602732,Thu Feb 27 16:34:47 +0000 2025,0,@alfaaaaaX @barengwarga tanggapan sapi wagyu: idih guamah najis makanan gua disamain sama MBG ,1895150598405894227,,alfaaaaaX,in,,0,0,0,https://x.com/undefined/status/1895150598405894227,1675343275,;;;;;
1894921379566567440,Thu Feb 27 16:30:51 +0000 2025,0,@kresbung Nah ini MBG sampe nyisa malah ya ,1895149608453710095,,kresbung,in,,0,0,0,https://x.com/undefined/status/1895149608453710095,1260043523828535296,;;;;;
1895149043824894010,Thu Feb 27 16:28:36 +0000 2025,2,Blm selesai jujur.....mbg pagar laut efisiensi danantara pertamina ....... Bru 2 bulan pertama jujur....,1895149043824894010,,,in,,0,0,0,https://x.com/undefined/status/1895149043824894010,1439449750072299523,;;;;;
1895146089101304134,Thu Feb 27 16:28:07 +0000 2025,0,-karena gak ada biaya sebab orang tua di-PHK gak dapet MBG pula. Yang ini disuruh bersyukur?,1895148921284108341,,scorpiuskid,in,,0,0,0,https://x.com/undefined/status/1895148921284108341,1450684455174098944,;;;;;
1895146089101304134,Thu Feb 27 16:28:06 +0000 2025,0,Bro berpikir hidup itu cuma makan. kebutuhan lain bagaimana? Mau dibayar pakai daun? Lagian program MBG hanya untuk makan siang dan siswa/i sekolah aja. Pagi dan malam mau makan apa kalau gak ada uang karena di PHK? Terus siswa yang gak sekolah gak dapet makan? Udah gak sekolah- https://t.co/HfVzVyeOXD,1895148916997496915,https://pbs.twimg.com/media/Gkzr5WmaoAQ4uG5.jpg,scorpiuskid,in,,0,1,0,https://x.com/undefined/status/1895148916997496915,1450684455174098944,;;;;;
1895102782920892493,Thu Feb 27 16:22:14 +0000 2025,0,@delicateshera Korban MBG dikasih makan tp gak dikasih ilmu ya jadi begini,1895147440657121677,,delicateshera,in,,0,0,0,https://x.com/undefined/status/1895147440657121677,1044443450697871361,;;;;;
1895146115760300444,Thu Feb 27 16:16:58 +0000 2025,0,dut dengerin.. jangan ego doang digedein sialan @prabowo ga ada yg bilang program MBG lu berhasil. tapi mengakui dan stop program ini will get you something in return percayalah duutttttt,1895146115760300444,,,in,,0,0,0,https://x.com/undefined/status/1895146115760300444,1079363384200445952,;;;;;
1894925372497756363,Thu Feb 27 16:08:26 +0000 2025,0,@Mdy_Asmara1701 kata gua tuh duit buat mbg atau lainnya aja dah daripada efisiensi gini,1895143968050160094,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1895143968050160094,1629348643596632064,;;;;;
1894665752168353960,Thu Feb 27 16:08:08 +0000 2025,0,@BBCIndonesia eh anw indo ini penyumbang sampah sisa makanan terbesar kedua di dunia loh dengan adanya MBG ini bisa bikin kita naik ke pringkat satu yey congrats guys ,1895143892938563756,,BBCIndonesia,in,,0,1,0,https://x.com/undefined/status/1895143892938563756,924498419862745089,;;;;;
1895138210696900639,Thu Feb 27 16:07:31 +0000 2025,0,@fyiuknow koruptor gua gantung mati semua dan tarik semua aset di kembalikan ke negara mbg ku berhentikan. pertahanan apalah militer2 tai kucing itu bukan program utama. parcok gua pecat yg terindikasi gratifikasi kolusi korupsi nepotisme. tpi itu cma angan2,1895143736914649188,,fyiuknow,in,,0,0,0,https://x.com/undefined/status/1895143736914649188,1287281379261075456,;;;;;
1895143702185812324,Thu Feb 27 16:07:26 +0000 2025,0,Arahan ini bertujuan untuk menggerakkan perekonomian masyarakat dan meningkatkan ketahanan pangan nasional. Ke depan BUM Desa Sentosa Jaya Tenajar berharap menjadi BUMDesa yang mendukung Program MBG dan selalu berusaha untuk memastikan program ini berjalan dengan baik. https://t.co/XDea56kwXo,1895143713749487797,https://pbs.twimg.com/media/GkznKZ7aoAMbKXO.jpg,yo2k_poerb1anto,in,,0,1,0,https://x.com/undefined/status/1895143713749487797,1598688500483706880,;;;;;
1895143702185812324,Thu Feb 27 16:07:23 +0000 2025,2,#Repost @direktoratp3udt Dalam upaya mendukung instruksi Presiden Prabowo Subianto agar program Makan Bergizi Gratis (MBG) menggunakan bahan baku dari dalam negeri khususnya dari desa BUM Desa Sentosa Jaya Tenajar turut hadir untuk memenuhi kebutuhan bahan pangan lokal. https://t.co/x2WBuXif2L,1895143702185812324,https://pbs.twimg.com/media/GkznJsgWIAAG5rj.jpg,,in,,0,1,0,https://x.com/undefined/status/1895143702185812324,1598688500483706880,;;;;;
1895143599517638979,Thu Feb 27 16:06:58 +0000 2025,0,MBG : Makan Busuk Gratis ,1895143599517638979,,,in,,0,0,0,https://x.com/undefined/status/1895143599517638979,1448621390345560069,;;;;;
1895098333708071109,Thu Feb 27 16:04:37 +0000 2025,0,@ofJasmines Asal gak 2.3 atau seharga mbg bolela.,1895143005109264875,,ofJasmines,in,,0,1,0,https://x.com/undefined/status/1895143005109264875,3560505973,;;;;;
1895038554184794227,Thu Feb 27 16:02:55 +0000 2025,0,@kairn77 enak lezat n brgizi (mbg),1895142578624114840,,kairn77,in,,0,0,0,https://x.com/undefined/status/1895142578624114840,1657190333166542848,;;;;;
1894921379566567440,Thu Feb 27 16:02:35 +0000 2025,0,@kresbung MBG plis dm min,1895142493827813598,,kresbung,in,,0,1,0,https://x.com/undefined/status/1895142493827813598,44865245,;;;;;
1895091290859282624,Thu Feb 27 16:02:30 +0000 2025,0,@berlianidris @prabowo Itu program emang minim perencanaan. Paling gampang cari vendor dan vemdor cari vendor sehingga budget MBG 10K habis di jalan. Ya jangan harap bergizi....,1895142473019859003,,berlianidris,in,,0,0,0,https://x.com/undefined/status/1895142473019859003,1006487451135762433,;;;;;
1895141926120382971,Thu Feb 27 16:00:19 +0000 2025,0,TNI Koramil 01 Purworejo Dampingi Program Makan Bergizi Gratis untuk Siswa Prajurit TNI dari Koramil 01 Purworejo Kodim 0708 Purworejo turut serta dalam pendampingan program Makan Bergizi Gratis (MBG) di Kecamatan Purworejo Kabupaten Purworejo pada Rabu (26/2/2025). https://t.co/v6n5ZRo6Co,1895141926120382971,https://pbs.twimg.com/media/GkzliSwWUAAap1y.jpg,,in,,0,0,0,https://x.com/undefined/status/1895141926120382971,1356819003109306368,;;;;;
1895141251944718534,Thu Feb 27 15:59:48 +0000 2025,0,@fliwskies0 mbg warga imina yah,1895141795950141732,,fliwskies0,in,,0,1,0,https://x.com/undefined/status/1895141795950141732,957591558353690624,;;;;;
1895141724101501245,Thu Feb 27 15:59:31 +0000 2025,0,MBG Saat Bulan Puasa Tetap Disalurkan Disdikbud Kota Banjar: Menunya Menyesuaikan https://t.co/0m5pVlQ8bo,1895141724101501245,,,in,,0,0,0,https://x.com/undefined/status/1895141724101501245,239873274,;;;;;
1893691730144211105,Thu Feb 27 15:57:22 +0000 2025,0,@deliskaswagi @mahimahitai Gila realitanya kek org ga kedapetan MBG,1895141180079513818,,deliskaswagi,in,,0,0,0,https://x.com/undefined/status/1895141180079513818,1348863966,;;;;;
1895141051205373996,Thu Feb 27 15:56:51 +0000 2025,0,Menteri Koperasi Budi Arie Setiadi mengunjungi peternakan sapi perah KAN Jabung di Malang yang memiliki 2.500 anggota dan mengelola 7.500 sapi. Peternakan ini menghasilkan 51.000 liter susu per hari untuk mendukung program Makan Bergizi Gratis (MBG). #BudiArieSetiadi https://t.co/mdIQ2zp458,1895141051205373996,https://pbs.twimg.com/media/GkzkvO5bkAEhJ4v.jpg,,in,,0,1,0,https://x.com/undefined/status/1895141051205373996,1871151468180652032,;;;;;
1895102782920892493,Thu Feb 27 15:52:07 +0000 2025,0,@Runazure @delicateshera ekspresi blio mlihat hasil program mbg https://t.co/yPh3EyjiyE,1895139861394546789,https://pbs.twimg.com/tweet_video_thumb/GkzjqEuW8AAjczs.jpg,Runazure,in,,0,0,0,https://x.com/undefined/status/1895139861394546789,1536297073758248960,;;;;;
1895095600787661009,Thu Feb 27 15:50:14 +0000 2025,9,@imyoursarc @tanyakanrl Kyaknya kasus korupsi akhir2 ni masif dimunculkan buat pnglihan isu #indonesiagelap. Ktidakbecusan MBG.danantara kmren Kejelekan polusi ga sih?,1895139387555631505,,scoobybyydoo,in,,0,1,0,https://x.com/undefined/status/1895139387555631505,1418535649267707912,;;;;;
1894733872572879115,Thu Feb 27 15:48:41 +0000 2025,0,@kegblgnunfaedh Ini fosil kerangka rakyat jelantah yang mati kering kena korban bansos dan MBG belatungan ,1895138997523103969,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1895138997523103969,1708794041998147584,;;;;;
1895138945622778002,Thu Feb 27 15:48:30 +0000 2025,0,belum lagi ada berita ank ank keracunan gegara MBG WOI DUIT EFESINSI PAJAK BUAT MENSEJAHTERAKAN RAKYAT YA BUKAN MALAH NGERACUNI ga heran si ada yg doain ampe go the hell bla bla Ya EMANG SENGESELIN ITU SE EGOIS ITU giliran pemilu aja berkedok suci giliran begini g ada ,1895138949573890246,,zhndaf,in,,0,1,0,https://x.com/undefined/status/1895138949573890246,1679103300254433282,;;;;;
1895017071760830909,Thu Feb 27 15:46:24 +0000 2025,1,@kompascom MBG aja masih semrawut gegayaan nambah program nambah lagi kegagalannya,1895138421313806825,,kompascom,in,,0,0,0,https://x.com/undefined/status/1895138421313806825,1884447923070722049,;;;;;
1895138143139254419,Thu Feb 27 15:46:02 +0000 2025,0,@aerithes mau kasih mbg?,1895138331329208567,,aerithes,in,,0,1,0,https://x.com/undefined/status/1895138331329208567,1662105354514354178,;;;;;
1894682758435508684,Thu Feb 27 15:46:00 +0000 2025,0,@bakuldimsum_ Sisi positif MBG disalurkan dari sekolah tidak lewat ortu.,1895138319572574425,,bakuldimsum_,in,,0,0,0,https://x.com/undefined/status/1895138319572574425,1462597570505502721,;;;;;
1895137967553028249,Thu Feb 27 15:44:36 +0000 2025,0,Kajari Bantaeng Satria Abdi S.H M.H menghadiri giat peninjauan pelaksanaan program Makan Bergizi Gratis (MBG) bersama unsur Forkopimda Bantaeng dan jajaran terkait bertempat di UPT SMA Negeri 4 Bantaeng. https://t.co/laruM8Wa9s,1895137967553028249,https://pbs.twimg.com/media/Gkzh22iXoAA0ZWX.jpg,,in,,0,0,0,https://x.com/undefined/status/1895137967553028249,1373504219655720967,;;;;;
1895137273680928867,Thu Feb 27 15:44:02 +0000 2025,0,Kalopun mau diadain tolong lah biarin datanya buat yg mau aja. Jangan semua anak dipaksa makan makanan yg ga enak itu. Gue tau banget rasanya dipaksa makanan yg ga kita suka. MASALAHNYA INI MBG GA BISA DITOLAK. GUE PERNAH DIMARAHIN KARENA NGEBIARIN SISWA GUE GA NGAMBIL MBGNYA,1895137827933012395,,delighthoon,in,,0,0,0,https://x.com/undefined/status/1895137827933012395,986521400830705665,;;;;;
1895137273680928867,Thu Feb 27 15:41:51 +0000 2025,0,Gue ga nerima buzzer yg ngelawan statement gue soalnya ▪︎ mbg itu wajib habis. Sementara siswa kelas gue ada yg picky dan sempet ada yang muntah gara-gara mbg. Jangan bilang dia ga bersyukur mending lo aja yg makan dan rasain tuh makanan mbg buat siswa.,1895137275786461587,,delighthoon,in,,0,1,0,https://x.com/undefined/status/1895137275786461587,986521400830705665,;;;;;
1895137273680928867,Thu Feb 27 15:41:50 +0000 2025,0,JANGAN ATUH IH SAYA UDAH MALES MAMATAHAN MURID BUAT NGEBAWA PULANG ITU MAKANAN GRATIS YANG JAM 2 PAGI UDAH BASI ITU. PLIS LIBURIN DULU MBG BIAR SAYA GA ADA DOSA KE MURID SAYA SOAL ITU MBG SELAMA PUASA. SOALNYA EMANG MBG BIKIN SAYA JADI BERDOSA KARENA NYURUH DAN MAKSA SISWA,1895137273680928867,,,in,,0,1,0,https://x.com/undefined/status/1895137273680928867,986521400830705665,;;;;;
1895136929097884149,Thu Feb 27 15:40:28 +0000 2025,11,Rangkuman timeline twitter selama 2 jam commute pulang: - Gelar Bahlil dicabut UI - Kepala Kanwil Pajak Jkt korupsi 804jt buat anaknya fashion show - IHSG - ⁠MBG basi (lagi) di NTT - ⁠Jkw ikut retret di Magelang - Dahyun - ⁠RDP DPR sama Shell yg GAJELASS,1895136929097884149,,,in,,0,2,0,https://x.com/undefined/status/1895136929097884149,1547480582,;;;;;
1895136862869803261,Thu Feb 27 15:40:12 +0000 2025,5,IKN MBG DANANTARA PROYEK 30 JUTA RUMAH kegilaan ini semua bisa dihentikan asalkan kompak semua stop bayar pajak. mulai tahun ini.,1895136862869803261,,,in,,0,1,0,https://x.com/undefined/status/1895136862869803261,67281504,;;;;;
1894984585068585337,Thu Feb 27 15:35:55 +0000 2025,0,@subtakjil emang lu mau mbg?,1895135785332154496,,subtakjil,in,,0,1,0,https://x.com/undefined/status/1895135785332154496,1236204261559566336,;;;;;
1894903031784972336,Thu Feb 27 15:33:29 +0000 2025,0,@semangkaberuang Betul. MBG pun pada konteks yg sesuai dengan eksekusi terpercaya adalah kebijakan yang baik.,1895135170027757902,,semangkaberuang,in,,0,0,0,https://x.com/undefined/status/1895135170027757902,603625724,;;;;;
1894730014979174880,Thu Feb 27 15:30:28 +0000 2025,0,@bakuldimsum_ Waktu ngerjain ini ya pasti ngerjain seideal mungkin walopun MBG masih bikin geleng2 krn ini program ga masuk bgttt mana exit strategy yg sustain ituhhh??!!!,1895134411898978495,,zyaadaaaa,in,,0,0,0,https://x.com/undefined/status/1895134411898978495,723657817,;;;;;
1891414210254385305,Thu Feb 27 15:26:56 +0000 2025,0,@alpha_wolfffff @lemong_garam @aewin86 @aniesbaswedan Jd klo simulasi boleh ada yg keracunan? Skala nasional itu diurus sama satu dapur yg di pusat? Atau gmn? Eh prasaan belum jalan seluruh indonesia deh itu mbg . Ngurus yg di kota aja ga becus. Yg kyk gitu dbilang ga payah yg kyk gtu dbilang bagus. Lemah.,1895133521670492593,,alpha_wolfffff,in,,0,1,0,https://x.com/undefined/status/1895133521670492593,1336082032569413634,;;;;;
1895120230495723600,Thu Feb 27 15:26:33 +0000 2025,0,@bahlilngntot @tanyakanrl Agen mbg,1895133428124918201,,HukumItb,in,,0,0,0,https://x.com/undefined/status/1895133428124918201,1300748401890320385,;;;;;
1895035375233429997,Thu Feb 27 15:26:31 +0000 2025,0,@journalkinnn Takut banget nggak sih mbak kin aku udah siap2 ngecek nanti di sekolah anak dapet MBG atau nggak. Terus kalau dapet MBG harus ngecek kualitas MBGnya gimana...,1895133420012904927,,journalkinnn,in,,0,0,0,https://x.com/undefined/status/1895133420012904927,37574084,;;;;;
1894730014979174880,Thu Feb 27 15:26:08 +0000 2025,0,@bakuldimsum_ Jd inget beberapa bulan lalu disuruh bikin plan pilot project semacam MBG tp punya swasta. Beuhhh pusing bikin alur dan timing produksi dan distribusi bersama tetek bengek kontrol kejadian tidak diinginkan kayak giniiii,1895133323510587712,,bakuldimsum_,in,,0,1,0,https://x.com/undefined/status/1895133323510587712,723657817,;;;;;
1895133235476341127,Thu Feb 27 15:25:47 +0000 2025,4,Dalam mendukung penuh Makan Bergizi Gratis (MBG) @kementan berkomitmen menyediakan protein hewani berkualitas untuk mendukung kesehatan masyarakat terutama anak-anak Yuk simak bagaimana upaya kementan memperkuat peternakan lokal @ditjen_pkh #DitjenPKH,1895133235476341127,,,in,,0,0,0,https://x.com/undefined/status/1895133235476341127,821608397040746497,;;;;;
1894730014979174880,Thu Feb 27 15:21:40 +0000 2025,0,@bakuldimsum_ Dang ditempat lain udah ada berbagai macam masalah soal MBG Meanwhile di daerah gw cuma satu masalahnya: MBG nya belom ada juga Udah jalan berapa bulan ini MBG di tempat gw masih belum ada juga miris,1895132196052271130,,bakuldimsum_,in,,0,0,0,https://x.com/undefined/status/1895132196052271130,888419224766472192,;;;;;
1895132141790601553,Thu Feb 27 15:21:27 +0000 2025,0,Allahuakbar..... Kondisi Rkyt Miskin sjak 10th trakhir di Jadikan Dasar Dalil-dalil olh @Prabowo utk memuluskan semua Kebijakan2 Strategis'nya. Smoga bpk Husnul Khotimah mngahiri masa jbatan'nya tdk sprti Ariel Sharon.. https://t.co/1bAzvhdhFo,1895132141790601553,,,in,,0,2,0,https://x.com/undefined/status/1895132141790601553,984040562549338112,;;;;;
1895048511407919397,Thu Feb 27 15:20:41 +0000 2025,0,@StefanAntonio__ Segininya butuh duit buat ikn dan mbg,1895131951067210188,,StefanAntonio__,in,,0,0,0,https://x.com/undefined/status/1895131951067210188,1645363088659718144,;;;;;
1895131605674664030,Thu Feb 27 15:19:19 +0000 2025,9,Gw kerja dibeberapa sekolah dan tiap sekolah yg gw pernah kerja punya koki dan dapur sendiri higienis dan gizinya terjamin bahkan rasa. Klo mau MBG ya dibetulin systemnya. Harus ada penanggung jawab betulan untuk tingkat higienis dan gizinya.,1895131605674664030,,,in,,0,2,0,https://x.com/undefined/status/1895131605674664030,210842691,;;;;;
